file,channel,mean,std,iqr,min,max,rms,skewness,kurtosis,moving_average,power_delta,power_theta,power_alpha,power_beta_low,power_beta_mid,power_ratio_index,delta_alpha_ratio,theta_alpha_ratio,theta_beta_ratio,theta_beta_alpha_ratio,engagement_index
UnicornRecorder_12_05_2025_12_50_080.csv,C3 (ch2),-0.1315619489807667,7.201999144263665,9.042900132688276,-19.765359962455005,22.851491586047388,7.203200692774995,0.18825751440000174,0.802839395141314,-11.556536001832992,0.4467438589659441,0.20590830778399546,0.2388536624495727,0.036103156753247406,0.07239101404724017,0.4542286255434459,1.870366375731256,0.8620688737710575,1.8978743859211107,0.5928014746985893,0.2439376072183319
UnicornRecorder_12_05_2025_12_50_080.csv,Cz (ch3),1.0353796444086711,11.10382410435772,17.182918119100595,-21.33493889704657,29.731144564445987,11.151991783917856,0.2627341112765346,-0.6511055644164587,17.32008938083223,0.5303234954578093,0.2151412756297425,0.1289517343974499,0.05188871171565204,0.07369478279934612,0.9738798404054787,4.1125735759649995,1.6683860564964768,1.7131333736221892,0.8452318233078226,0.3649696182583708
UnicornRecorder_12_05_2025_12_50_080.csv,C4 (ch4),-0.39362703526105436,5.8332470880605385,7.328337021947352,-15.93247080174416,15.905610954288194,5.846512963575396,-0.020459085059577276,0.30051047136262854,-9.879137740204357,0.3773863369265001,0.17442560018399847,0.3441908600733977,0.03064921677918519,0.07334798603691849,0.3021498095385989,1.0964449690675213,0.5067699942607503,1.6772143428937414,0.38917948652952467,0.20052815671235827
UnicornRecorder_12_05_2025_12_50_080.csv,Pz (ch5),-0.11605964974651699,7.453732485237065,8.699104006273563,-19.24849934219822,24.699381895482666,7.454635994049449,0.17637992450240103,0.8208401924811413,-12.640836430240183,0.43393665594511577,0.21394465153008121,0.25261009475550666,0.03342055891652342,0.0660880388527728,0.3939216992321999,1.7178120152526342,0.8469362704493322,2.1500117208574987,0.6075924285530828,0.21328386124355259
UnicornRecorder_12_05_2025_12_50_080.csv,PO7 (ch6),0.17774992147655405,7.826156465829938,10.154308254756707,-14.623724124862566,28.204017702104878,7.82817475930607,0.5474346356011742,0.5722944494466407,-8.485508361359162,0.43794387565243875,0.19895889561943034,0.25327631127913003,0.0391091906671149,0.07071172678188593,0.43360121953122455,1.7291150263547184,0.7855408767390105,1.811666668254013,0.5479493641864197,0.24284026491912308
UnicornRecorder_12_05_2025_12_50_080.csv,Oz (ch7),0.31180467963684977,7.1598650861271755,9.160084478804784,-17.236762679953376,23.520268888086143,7.166651254929763,0.29657211769248376,0.4059228708158664,-8.178597407622657,0.4049091624899923,0.20298522187200035,0.28566073021498933,0.03763289196649361,0.06881199345652446,0.37262694575802296,1.4174477611439842,0.7105814709611395,1.9069513867700216,0.5176799662553078,0.21783642117241678
UnicornRecorder_12_05_2025_12_50_080.csv,PO8 (ch8),0.04032580697301901,6.033709468230783,7.955303445083192,-14.6971378723794,14.278137297866998,6.033844223853134,0.06472026188297522,-0.4169598348001289,-8.69544511152378,0.4136003513149972,0.1587297018615073,0.3148873439374329,0.03866926707842479,0.07411333580763779,0.3581681037916599,1.3134867414588065,0.504084095209131,1.4073952701895194,0.37115000256732317,0.23813037112253985
UnicornRecorder_12_05_2025_13_00_030.csv,Fz (ch1),0.10032787225388352,8.274038022105353,12.115640050491159,-24.088668081721302,19.02355452004059,8.274646268765576,-0.24384408917928466,-0.3469027682184844,6.471834747088179,0.6506069116122307,0.20584802077702066,0.07125957906548558,0.02391032385106207,0.04837516469420109,1.0143967939922127,9.130097597325701,2.888706661989289,2.847708785258114,1.4340306093638748,0.26085711321647814
UnicornRecorder_12_05_2025_13_00_030.csv,C3 (ch2),-0.1813269174436281,7.317837571483828,9.418247988624326,-23.289591802058787,18.15945477574543,7.320083754548847,-0.531727384214707,0.4754214299840491,7.410665384588754,0.5209863924547713,0.14873806527864109,0.24793739012026933,0.02564240966216787,0.056695742484150484,0.3320925178182194,2.101282070453559,0.5999017139225806,1.8064294789410296,0.45034538209488295,0.20757057444735594
UnicornRecorder_12_05_2025_13_00_030.csv,Cz (ch3),0.9159675341853407,12.88418681293024,17.201277495822538,-26.947863520745727,37.647192903987666,12.916704934083118,0.3511038372152052,-0.21443917825666414,4.072761101933187,0.46315831555414316,0.28167011387359997,0.14784623519958132,0.04582411744498508,0.061501217927690456,0.7259253861134468,3.1327028038888796,1.9051558092998884,2.6244512807300455,1.103845985827953,0.2498748548321018
